CMS SCHEDULE,YEAR,HCPCS,GEOGRAPHY,MOD,EFF_DATE,SHORTDESC,FILE_NAME,NF RATE,F RATE
3. LAB,2025,87255,NATIONAL,,2025-01-01,Genet virus isolate hsv,CLFS 2025 Q1V1.csv,33.86,33.86
3. LAB,2025,87260,NATIONAL,,2025-01-01,Adenovirus ag if,CLFS 2025 Q1V1.csv,14.43,14.43
3. LAB,2025,87265,NATIONAL,,2025-01-01,Pertussis ag if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87267,NATIONAL,,2025-01-01,Enterovirus antibody dfa,CLFS 2025 Q1V1.csv,13.42,13.42
3. LAB,2025,87269,NATIONAL,,2025-01-01,Giardia ag if,CLFS 2025 Q1V1.csv,13.61,13.61
3. LAB,2025,87270,NATIONAL,,2025-01-01,Chlamydia trachomatis ag if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87271,NATIONAL,,2025-01-01,Cytomegalovirus dfa,CLFS 2025 Q1V1.csv,13.42,13.42
3. LAB,2025,87272,NATIONAL,,2025-01-01,Cryptosporidium ag if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87273,NATIONAL,,2025-01-01,Herpes simplex 2 ag if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87274,NATIONAL,,2025-01-01,Herpes simplex 1 ag if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87275,NATIONAL,,2025-01-01,Influenza b ag if,CLFS 2025 Q1V1.csv,12.25,12.25
3. LAB,2025,87276,NATIONAL,,2025-01-01,Influenza a ag if,CLFS 2025 Q1V1.csv,16.07,16.07
3. LAB,2025,87278,NATIONAL,,2025-01-01,Legion pneumophilia ag if,CLFS 2025 Q1V1.csv,15.6,15.6
3. LAB,2025,87279,NATIONAL,,2025-01-01,Parainfluenza ag if,CLFS 2025 Q1V1.csv,16.43,16.43
3. LAB,2025,87280,NATIONAL,,2025-01-01,Respiratory syncytial ag if,CLFS 2025 Q1V1.csv,13.42,13.42
3. LAB,2025,87281,NATIONAL,,2025-01-01,Pneumocystis carinii ag if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87283,NATIONAL,,2025-01-01,Rubeola ag if,CLFS 2025 Q1V1.csv,60.8,60.8
3. LAB,2025,87285,NATIONAL,,2025-01-01,Treponema pallidum ag if,CLFS 2025 Q1V1.csv,12.18,12.18
3. LAB,2025,87290,NATIONAL,,2025-01-01,Varicella zoster ag if,CLFS 2025 Q1V1.csv,13.42,13.42
3. LAB,2025,87299,NATIONAL,,2025-01-01,Antibody detection nos if,CLFS 2025 Q1V1.csv,16.1,16.1
3. LAB,2025,87300,NATIONAL,,2025-01-01,Ag detection polyval if,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87301,NATIONAL,,2025-01-01,Adenovirus ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87305,NATIONAL,,2025-01-01,Aspergillus ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87320,NATIONAL,,2025-01-01,Chlmyd trach ag ia,CLFS 2025 Q1V1.csv,15.0,15.0
3. LAB,2025,87324,NATIONAL,,2025-01-01,Clostridium ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87327,NATIONAL,,2025-01-01,Cryptococcus neoform ag ia,CLFS 2025 Q1V1.csv,13.42,13.42
3. LAB,2025,87328,NATIONAL,,2025-01-01,Cryptosporidium ag ia,CLFS 2025 Q1V1.csv,13.82,13.82
3. LAB,2025,87329,NATIONAL,,2025-01-01,Giardia ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87332,NATIONAL,,2025-01-01,Cytomegalovirus ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87335,NATIONAL,,2025-01-01,E coli 0157 ag ia,CLFS 2025 Q1V1.csv,12.66,12.66
3. LAB,2025,87336,NATIONAL,,2025-01-01,Entamoeb hist dispr ag ia,CLFS 2025 Q1V1.csv,16.0,16.0
3. LAB,2025,87337,NATIONAL,,2025-01-01,Entamoeb hist group ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87338,NATIONAL,,2025-01-01,Hpylori stool ag ia,CLFS 2025 Q1V1.csv,14.38,14.38
3. LAB,2025,87338,NATIONAL,QW,2025-01-01,Hpylori stool ag ia,CLFS 2025 Q1V1.csv,14.38,14.38
3. LAB,2025,87339,NATIONAL,,2025-01-01,H pylori ag ia,CLFS 2025 Q1V1.csv,16.0,16.0
3. LAB,2025,87340,NATIONAL,,2025-01-01,Hepatitis b surface ag ia,CLFS 2025 Q1V1.csv,10.33,10.33
3. LAB,2025,87341,NATIONAL,,2025-01-01,Hep b surface ag neutrlzj ia,CLFS 2025 Q1V1.csv,10.33,10.33
3. LAB,2025,87350,NATIONAL,,2025-01-01,Hepatitis be ag ia,CLFS 2025 Q1V1.csv,11.53,11.53
3. LAB,2025,87380,NATIONAL,,2025-01-01,Hepatitis delta agent ag ia,CLFS 2025 Q1V1.csv,18.36,18.36
3. LAB,2025,87385,NATIONAL,,2025-01-01,Histoplasma capsul ag ia,CLFS 2025 Q1V1.csv,13.25,13.25
3. LAB,2025,87389,NATIONAL,,2025-01-01,Hiv-1 ag w/hiv-1&-2 ab ag ia,CLFS 2025 Q1V1.csv,24.08,24.08
3. LAB,2025,87389,NATIONAL,QW,2025-01-01,Hiv-1 ag w/hiv-1&-2 ab ag ia,CLFS 2025 Q1V1.csv,24.08,24.08
3. LAB,2025,87390,NATIONAL,,2025-01-01,Hiv-1 ag ia,CLFS 2025 Q1V1.csv,24.06,24.06
3. LAB,2025,87391,NATIONAL,,2025-01-01,Hiv-2 ag ia,CLFS 2025 Q1V1.csv,21.9,21.9
3. LAB,2025,87400,NATIONAL,,2025-01-01,Influenza a/b each ag ia,CLFS 2025 Q1V1.csv,14.13,14.13
3. LAB,2025,87400,NATIONAL,QW,2025-01-01,Influenza a/b each ag ia,CLFS 2025 Q1V1.csv,14.13,14.13
3. LAB,2025,87420,NATIONAL,,2025-01-01,Resp syncytial virus ag ia,CLFS 2025 Q1V1.csv,13.91,13.91
3. LAB,2025,87420,NATIONAL,QW,2025-01-01,Resp syncytial virus ag ia,CLFS 2025 Q1V1.csv,13.91,13.91
3. LAB,2025,87425,NATIONAL,,2025-01-01,Rotavirus ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87426,NATIONAL,,2025-01-01,Sarscov coronavirus ag ia,CLFS 2025 Q1V1.csv,35.33,35.33
3. LAB,2025,87426,NATIONAL,QW,2025-01-01,Sarscov coronavirus ag ia,CLFS 2025 Q1V1.csv,35.33,35.33
3. LAB,2025,87427,NATIONAL,,2025-01-01,Shiga-like toxin ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87428,NATIONAL,,2025-01-01,Sarscov & inf vir a&b ag ia,CLFS 2025 Q1V1.csv,70.29,70.29
3. LAB,2025,87428,NATIONAL,QW,2025-01-01,Sarscov & inf vir a&b ag ia,CLFS 2025 Q1V1.csv,70.29,70.29
3. LAB,2025,87430,NATIONAL,,2025-01-01,Strep a ag ia,CLFS 2025 Q1V1.csv,16.81,16.81
3. LAB,2025,87430,NATIONAL,QW,2025-01-01,Strep a ag ia,CLFS 2025 Q1V1.csv,16.81,16.81
3. LAB,2025,87449,NATIONAL,,2025-01-01,Nos each organism ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87449,NATIONAL,QW,2025-01-01,Nos each organism ag ia,CLFS 2025 Q1V1.csv,11.98,11.98
3. LAB,2025,87451,NATIONAL,,2025-01-01,Polyvalent mult org ea ag ia,CLFS 2025 Q1V1.csv,10.51,10.51
3. LAB,2025,87467,NATIONAL,,2025-01-01,Hepatitis b surface ag quan,CLFS 2025 Q1V1.csv,25.32,25.32
3. LAB,2025,87468,NATIONAL,,2025-01-01,Anaplsma phgcytophlm amp prb,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87469,NATIONAL,,2025-01-01,Babesia microti amp prb,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87471,NATIONAL,,2025-01-01,Bartonella dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87472,NATIONAL,,2025-01-01,Bartonella dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87475,NATIONAL,,2025-01-01,Lyme dis dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87476,NATIONAL,,2025-01-01,Lyme dis dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87478,NATIONAL,,2025-01-01,Borrelia miyamotoi amp prb,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87480,NATIONAL,,2025-01-01,Candida dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87481,NATIONAL,,2025-01-01,Candida dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87482,NATIONAL,,2025-01-01,Candida dna quant,CLFS 2025 Q1V1.csv,55.74,55.74
3. LAB,2025,87483,NATIONAL,,2025-01-01,Cns dna amp probe type 12-25,CLFS 2025 Q1V1.csv,416.78,416.78
3. LAB,2025,87484,NATIONAL,,2025-01-01,Ehrlicha chaffeensis amp prb,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87485,NATIONAL,,2025-01-01,Chlmyd pneum dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87486,NATIONAL,,2025-01-01,Chlmyd pneum dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87487,NATIONAL,,2025-01-01,Chlmyd pneum dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87490,NATIONAL,,2025-01-01,Chlmyd trach dna dir probe,CLFS 2025 Q1V1.csv,22.75,22.75
3. LAB,2025,87491,NATIONAL,,2025-01-01,Chlmyd trach dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87492,NATIONAL,,2025-01-01,Chlmyd trach dna quant,CLFS 2025 Q1V1.csv,53.47,53.47
3. LAB,2025,87493,NATIONAL,,2025-01-01,C diff amplified probe,CLFS 2025 Q1V1.csv,37.27,37.27
3. LAB,2025,87495,NATIONAL,,2025-01-01,Cytomeg dna dir probe,CLFS 2025 Q1V1.csv,30.03,30.03
3. LAB,2025,87496,NATIONAL,,2025-01-01,Cytomeg dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87497,NATIONAL,,2025-01-01,Cytomeg dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87498,NATIONAL,,2025-01-01,Enterovirus probe&revrs trns,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87500,NATIONAL,,2025-01-01,Vanomycin dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87501,NATIONAL,,2025-01-01,Influenza dna amp prob 1+,CLFS 2025 Q1V1.csv,51.31,51.31
3. LAB,2025,87502,NATIONAL,,2025-01-01,Influenza dna amp probe,CLFS 2025 Q1V1.csv,95.8,95.8
3. LAB,2025,87502,NATIONAL,QW,2025-01-01,Influenza dna amp probe,CLFS 2025 Q1V1.csv,95.8,95.8
3. LAB,2025,87503,NATIONAL,,2025-01-01,Influenza dna amp prob addl,CLFS 2025 Q1V1.csv,29.22,29.22
3. LAB,2025,87505,NATIONAL,,2025-01-01,Nfct agent detection gi,CLFS 2025 Q1V1.csv,128.29,128.29
3. LAB,2025,87506,NATIONAL,,2025-01-01,Iadna-dna/rna probe tq 6-11,CLFS 2025 Q1V1.csv,262.99,262.99
3. LAB,2025,87507,NATIONAL,,2025-01-01,Iadna-dna/rna probe tq 12-25,CLFS 2025 Q1V1.csv,416.78,416.78
3. LAB,2025,87510,NATIONAL,,2025-01-01,Gardner vag dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87511,NATIONAL,,2025-01-01,Gardner vag dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87512,NATIONAL,,2025-01-01,Gardner vag dna quant,CLFS 2025 Q1V1.csv,41.76,41.76
3. LAB,2025,87513,NATIONAL,,2025-01-01,H pylri clrthmcn rst amp prb,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87516,NATIONAL,,2025-01-01,Hepatitis b dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87517,NATIONAL,,2025-01-01,Hepatitis b dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87520,NATIONAL,,2025-01-01,Hepatitis c rna dir probe,CLFS 2025 Q1V1.csv,31.22,31.22
3. LAB,2025,87521,NATIONAL,,2025-01-01,Hepatitis c probe&rvrs trnsc,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87521,NATIONAL,QW,2025-01-01,Hepatitis c probe&rvrs trnsc,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87522,NATIONAL,,2025-01-01,Hepatitis c revrs trnscrpj,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87523,NATIONAL,,2025-01-01,Hepatitis d quantification,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87525,NATIONAL,,2025-01-01,Hepatitis g dna dir probe,CLFS 2025 Q1V1.csv,29.8,29.8
3. LAB,2025,87526,NATIONAL,,2025-01-01,Hepatitis g dna amp probe,CLFS 2025 Q1V1.csv,39.26,39.26
3. LAB,2025,87527,NATIONAL,,2025-01-01,Hepatitis g dna quant,CLFS 2025 Q1V1.csv,41.76,41.76
3. LAB,2025,87528,NATIONAL,,2025-01-01,Hsv dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87529,NATIONAL,,2025-01-01,Hsv dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87530,NATIONAL,,2025-01-01,Hsv dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87531,NATIONAL,,2025-01-01,Hhv-6 dna dir probe,CLFS 2025 Q1V1.csv,58.0,58.0
3. LAB,2025,87532,NATIONAL,,2025-01-01,Hhv-6 dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87533,NATIONAL,,2025-01-01,Hhv-6 dna quant,CLFS 2025 Q1V1.csv,41.76,41.76
3. LAB,2025,87534,NATIONAL,,2025-01-01,Hiv-1 dna dir probe,CLFS 2025 Q1V1.csv,21.92,21.92
3. LAB,2025,87535,NATIONAL,,2025-01-01,Hiv-1 probe&reverse trnscrpj,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87536,NATIONAL,,2025-01-01,Hiv-1 quant&revrse trnscrpj,CLFS 2025 Q1V1.csv,85.1,85.1
3. LAB,2025,87537,NATIONAL,,2025-01-01,Hiv-2 dna dir probe,CLFS 2025 Q1V1.csv,21.92,21.92
3. LAB,2025,87538,NATIONAL,,2025-01-01,Hiv-2 probe&revrse trnscripj,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87539,NATIONAL,,2025-01-01,Hiv-2 quant&revrse trnscripj,CLFS 2025 Q1V1.csv,58.62,58.62
3. LAB,2025,87540,NATIONAL,,2025-01-01,Legion pneumo dna dir prob,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87541,NATIONAL,,2025-01-01,Legion pneumo dna amp prob,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87542,NATIONAL,,2025-01-01,Legion pneumo dna quant,CLFS 2025 Q1V1.csv,41.76,41.76
3. LAB,2025,87550,NATIONAL,,2025-01-01,Mycobacteria dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87551,NATIONAL,,2025-01-01,Mycobacteria dna amp probe,CLFS 2025 Q1V1.csv,48.24,48.24
3. LAB,2025,87552,NATIONAL,,2025-01-01,Mycobacteria dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87555,NATIONAL,,2025-01-01,M.tuberculo dna dir probe,CLFS 2025 Q1V1.csv,26.88,26.88
3. LAB,2025,87556,NATIONAL,,2025-01-01,M.tuberculo dna amp probe,CLFS 2025 Q1V1.csv,41.68,41.68
3. LAB,2025,87557,NATIONAL,,2025-01-01,M.tuberculo dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87560,NATIONAL,,2025-01-01,M.avium-intra dna dir prob,CLFS 2025 Q1V1.csv,27.29,27.29
3. LAB,2025,87561,NATIONAL,,2025-01-01,M.avium-intra dna amp prob,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87562,NATIONAL,,2025-01-01,M.avium-intra dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87563,NATIONAL,,2025-01-01,M. genitalium amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87564,NATIONAL,,2025-01-01,Mtb rifampin rst amp prb tq,CLFS 2025 Q1V1.csv,76.77,76.77
3. LAB,2025,87580,NATIONAL,,2025-01-01,M.pneumon dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87581,NATIONAL,,2025-01-01,M.pneumon dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87582,NATIONAL,,2025-01-01,M.pneumon dna quant,CLFS 2025 Q1V1.csv,302.62,302.62
3. LAB,2025,87590,NATIONAL,,2025-01-01,N.gonorrhoeae dna dir prob,CLFS 2025 Q1V1.csv,26.88,26.88
3. LAB,2025,87591,NATIONAL,,2025-01-01,N.gonorrhoeae dna amp prob,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87592,NATIONAL,,2025-01-01,N.gonorrhoeae dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87593,NATIONAL,,2025-01-01,Orthopoxvirus amp prb each,CLFS 2025 Q1V1.csv,51.31,51.31
3. LAB,2025,87594,NATIONAL,,2025-01-01,Pneumcysts jirovecii amp prb,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87623,NATIONAL,,2025-01-01,Hpv low-risk types,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87624,NATIONAL,,2025-01-01,Hpv hi-risk typ pooled rslt,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87625,NATIONAL,,2025-01-01,Hpv types 16 & 18 only,CLFS 2025 Q1V1.csv,40.55,40.55
3. LAB,2025,87626,NATIONAL,,2025-01-01,Hpv sep hi-rsk typ&pool rslt,CLFS 2025 Q1V1.csv,70.2,70.2
3. LAB,2025,87631,NATIONAL,,2025-01-01,Resp virus 3-5 targets,CLFS 2025 Q1V1.csv,142.63,142.63
3. LAB,2025,87631,NATIONAL,QW,2025-01-01,Resp virus 3-5 targets,CLFS 2025 Q1V1.csv,142.63,142.63
3. LAB,2025,87632,NATIONAL,,2025-01-01,Resp virus 6-11 targets,CLFS 2025 Q1V1.csv,218.06,218.06
3. LAB,2025,87633,NATIONAL,,2025-01-01,Resp virus 12-25 targets,CLFS 2025 Q1V1.csv,416.78,416.78
3. LAB,2025,87633,NATIONAL,QW,2025-01-01,Resp virus 12-25 targets,CLFS 2025 Q1V1.csv,416.78,416.78
3. LAB,2025,87634,NATIONAL,,2025-01-01,Rsv dna/rna amp probe,CLFS 2025 Q1V1.csv,70.2,70.2
3. LAB,2025,87634,NATIONAL,QW,2025-01-01,Rsv dna/rna amp probe,CLFS 2025 Q1V1.csv,70.2,70.2
3. LAB,2025,87635,NATIONAL,,2025-01-01,Sars-cov-2 covid-19 amp prb,CLFS 2025 Q1V1.csv,51.31,51.31
3. LAB,2025,87635,NATIONAL,QW,2025-01-01,Sars-cov-2 covid-19 amp prb,CLFS 2025 Q1V1.csv,51.31,51.31
3. LAB,2025,87636,NATIONAL,,2025-01-01,Sarscov2 & inf a&b amp prb,CLFS 2025 Q1V1.csv,142.63,142.63
3. LAB,2025,87636,NATIONAL,QW,2025-01-01,Sarscov2 & inf a&b amp prb,CLFS 2025 Q1V1.csv,142.63,142.63
3. LAB,2025,87637,NATIONAL,,2025-01-01,Sarscov2&inf a&b&rsv amp prb,CLFS 2025 Q1V1.csv,142.63,142.63
3. LAB,2025,87637,NATIONAL,QW,2025-01-01,Sarscov2&inf a&b&rsv amp prb,CLFS 2025 Q1V1.csv,142.63,142.63
3. LAB,2025,87640,NATIONAL,,2025-01-01,Staph a dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87641,NATIONAL,,2025-01-01,Mr-staph dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87650,NATIONAL,,2025-01-01,Strep a dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87650,NATIONAL,QW,2025-01-01,Strep a dna dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87651,NATIONAL,,2025-01-01,Strep a dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87651,NATIONAL,QW,2025-01-01,Strep a dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87652,NATIONAL,,2025-01-01,Strep a dna quant,CLFS 2025 Q1V1.csv,41.76,41.76
3. LAB,2025,87653,NATIONAL,,2025-01-01,Strep b dna amp probe,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87660,NATIONAL,,2025-01-01,Trichomonas vagin dir probe,CLFS 2025 Q1V1.csv,20.05,20.05
3. LAB,2025,87661,NATIONAL,,2025-01-01,Trichomonas vaginalis amplif,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87662,NATIONAL,,2025-01-01,Zika virus dna/rna amp probe,CLFS 2025 Q1V1.csv,51.31,51.31
3. LAB,2025,87797,NATIONAL,,2025-01-01,Detect agent nos dna dir,CLFS 2025 Q1V1.csv,30.03,30.03
3. LAB,2025,87798,NATIONAL,,2025-01-01,Detect agent nos dna amp,CLFS 2025 Q1V1.csv,35.09,35.09
3. LAB,2025,87799,NATIONAL,,2025-01-01,Detect agent nos dna quant,CLFS 2025 Q1V1.csv,42.84,42.84
3. LAB,2025,87800,NATIONAL,,2025-01-01,Detect agnt mult dna direc,CLFS 2025 Q1V1.csv,43.67,43.67
3. LAB,2025,87801,NATIONAL,,2025-01-01,Detect agnt mult dna ampli,CLFS 2025 Q1V1.csv,70.2,70.2
3. LAB,2025,87801,NATIONAL,QW,2025-01-01,Detect agnt mult dna ampli,CLFS 2025 Q1V1.csv,70.2,70.2
3. LAB,2025,87802,NATIONAL,,2025-01-01,Strep b assay w/optic,CLFS 2025 Q1V1.csv,12.73,12.73
3. LAB,2025,87803,NATIONAL,,2025-01-01,Clostridium toxin a w/optic,CLFS 2025 Q1V1.csv,16.0,16.0
3. LAB,2025,87804,NATIONAL,,2025-01-01,Influenza assay w/optic,CLFS 2025 Q1V1.csv,16.55,16.55
3. LAB,2025,87804,NATIONAL,QW,2025-01-01,Influenza assay w/optic,CLFS 2025 Q1V1.csv,16.55,16.55
3. LAB,2025,87806,NATIONAL,,2025-01-01,Hiv ag w/hiv1&2 antb w/optic,CLFS 2025 Q1V1.csv,32.77,32.77
3. LAB,2025,87806,NATIONAL,QW,2025-01-01,Hiv ag w/hiv1&2 antb w/optic,CLFS 2025 Q1V1.csv,32.77,32.77
3. LAB,2025,87807,NATIONAL,,2025-01-01,Rsv assay w/optic,CLFS 2025 Q1V1.csv,13.1,13.1
3. LAB,2025,87807,NATIONAL,QW,2025-01-01,Rsv assay w/optic,CLFS 2025 Q1V1.csv,13.1,13.1
3. LAB,2025,87808,NATIONAL,,2025-01-01,Trichomonas assay w/optic,CLFS 2025 Q1V1.csv,15.29,15.29
3. LAB,2025,87808,NATIONAL,QW,2025-01-01,Trichomonas assay w/optic,CLFS 2025 Q1V1.csv,15.29,15.29
3. LAB,2025,87809,NATIONAL,,2025-01-01,Adenovirus assay w/optic,CLFS 2025 Q1V1.csv,21.76,21.76
3. LAB,2025,87809,NATIONAL,QW,2025-01-01,Adenovirus assay w/optic,CLFS 2025 Q1V1.csv,21.76,21.76
3. LAB,2025,87810,NATIONAL,,2025-01-01,Chlmyd trach assay w/optic,CLFS 2025 Q1V1.csv,35.29,35.29
3. LAB,2025,87811,NATIONAL,,2025-01-01,Sars-cov-2 covid19 w/optic,CLFS 2025 Q1V1.csv,41.38,41.38
3. LAB,2025,87811,NATIONAL,QW,2025-01-01,Sars-cov-2 covid19 w/optic,CLFS 2025 Q1V1.csv,41.38,41.38
3. LAB,2025,87850,NATIONAL,,2025-01-01,N. gonorrhoeae assay w/optic,CLFS 2025 Q1V1.csv,24.56,24.56
3. LAB,2025,87880,NATIONAL,,2025-01-01,Strep a assay w/optic,CLFS 2025 Q1V1.csv,16.53,16.53
3. LAB,2025,87880,NATIONAL,QW,2025-01-01,Strep a assay w/optic,CLFS 2025 Q1V1.csv,16.53,16.53
3. LAB,2025,87899,NATIONAL,,2025-01-01,Agent nos assay w/optic,CLFS 2025 Q1V1.csv,16.07,16.07
3. LAB,2025,87899,NATIONAL,QW,2025-01-01,Agent nos assay w/optic,CLFS 2025 Q1V1.csv,16.07,16.07
3. LAB,2025,87900,NATIONAL,,2025-01-01,Phenotype infect agent drug,CLFS 2025 Q1V1.csv,130.35,130.35
3. LAB,2025,87901,NATIONAL,,2025-01-01,Nfct agt gntyp alys hiv1 rev,CLFS 2025 Q1V1.csv,257.45,257.45
3. LAB,2025,87902,NATIONAL,,2025-01-01,Nfct agt gntyp alys hep c,CLFS 2025 Q1V1.csv,257.45,257.45
3. LAB,2025,87903,NATIONAL,,2025-01-01,Phenotype dna hiv w/culture,CLFS 2025 Q1V1.csv,488.66,488.66
3. LAB,2025,87904,NATIONAL,,2025-01-01,Phenotype dna hiv w/clt add,CLFS 2025 Q1V1.csv,26.07,26.07
3. LAB,2025,87905,NATIONAL,,2025-01-01,Sialidase enzyme assay,CLFS 2025 Q1V1.csv,12.22,12.22
3. LAB,2025,87905,NATIONAL,QW,2025-01-01,Sialidase enzyme assay,CLFS 2025 Q1V1.csv,12.22,12.22
3. LAB,2025,87906,NATIONAL,,2025-01-01,Nfct agt gntyp alys hiv1,CLFS 2025 Q1V1.csv,128.73,128.73
3. LAB,2025,87910,NATIONAL,,2025-01-01,Nfct agt gntyp alys cmv,CLFS 2025 Q1V1.csv,257.45,257.45
3. LAB,2025,87912,NATIONAL,,2025-01-01,Nfct agt gntyp alys hep b,CLFS 2025 Q1V1.csv,257.45,257.45
3. LAB,2025,87913,NATIONAL,,2025-01-01,Nfct agt gntyp alys sarscov2,CLFS 2025 Q1V1.csv,257.45,257.45
3. LAB,2025,88130,NATIONAL,,2025-01-01,Sex chromatin identification,CLFS 2025 Q1V1.csv,17.98,17.98
3. LAB,2025,88140,NATIONAL,,2025-01-01,Sex chromatin identification,CLFS 2025 Q1V1.csv,7.99,7.99
3. LAB,2025,88142,NATIONAL,,2025-01-01,Cytopath c/v thin layer,CLFS 2025 Q1V1.csv,20.26,20.26
3. LAB,2025,88143,NATIONAL,,2025-01-01,Cytopath c/v thin layer redo,CLFS 2025 Q1V1.csv,23.04,23.04
3. LAB,2025,88147,NATIONAL,,2025-01-01,Cytopath c/v automated,CLFS 2025 Q1V1.csv,50.56,50.56
3. LAB,2025,88148,NATIONAL,,2025-01-01,Cytopath c/v auto rescreen,CLFS 2025 Q1V1.csv,18.19,18.19
3. LAB,2025,88150,NATIONAL,,2025-01-01,Cytopath c/v manual,CLFS 2025 Q1V1.csv,18.19,18.19
