CMS SCHEDULE,YEAR,EFF_DATE,HCPCS,MOD,SHORTDESC,GEOGRAPHY,FILE_NAME,NF RATE,F RATE
4. DME,2025,2025-01-01,L3031,,Foot lamin/prepreg composite,OR (NR),DMEPOS_JAN.csv,149.67,149.67
4. DME,2025,2025-01-01,L3040,,Ft arch suprt premold longit,OR (NR),DMEPOS_JAN.csv,55.34,55.34
4. DME,2025,2025-01-01,L3050,,Foot arch supp premold metat,OR (NR),DMEPOS_JAN.csv,55.34,55.34
4. DME,2025,2025-01-01,L3060,,Foot arch supp longitud/meta,OR (NR),DMEPOS_JAN.csv,86.72,86.72
4. DME,2025,2025-01-01,L3070,,Arch suprt att to sho longit,OR (NR),DMEPOS_JAN.csv,37.36,37.36
4. DME,2025,2025-01-01,L3080,,Arch supp att to shoe metata,OR (NR),DMEPOS_JAN.csv,37.36,37.36
4. DME,2025,2025-01-01,L3090,,Arch supp att to shoe long/m,OR (NR),DMEPOS_JAN.csv,47.87,47.87
4. DME,2025,2025-01-01,L3100,,Hallus-valgus nt dyn pre ots,OR (NR),DMEPOS_JAN.csv,50.84,50.84
4. DME,2025,2025-01-01,L3140,,Abduction rotation bar shoe,OR (NR),DMEPOS_JAN.csv,104.71,104.71
4. DME,2025,2025-01-01,L3150,,Abduct rotation bar w/o shoe,OR (NR),DMEPOS_JAN.csv,95.72,95.72
4. DME,2025,2025-01-01,L3170,,Foot plas heel stabi pre ots,OR (NR),DMEPOS_JAN.csv,59.84,59.84
4. DME,2025,2025-01-01,L3224,,Woman's shoe oxford brace,OR (NR),DMEPOS_JAN.csv,66.25,66.25
4. DME,2025,2025-01-01,L3225,,Man's shoe oxford brace,OR (NR),DMEPOS_JAN.csv,76.21,76.21
4. DME,2025,2025-01-01,L3300,,Sho lift taper to metatarsal,OR (NR),DMEPOS_JAN.csv,61.32,61.32
4. DME,2025,2025-01-01,L3310,,Shoe lift elev heel/sole neo,OR (NR),DMEPOS_JAN.csv,95.72,95.72
4. DME,2025,2025-01-01,L3330,,Lifts elevation metal extens,OR (NR),DMEPOS_JAN.csv,665.55,665.55
4. DME,2025,2025-01-01,L3332,,Shoe lifts tapered to one-ha,OR (NR),DMEPOS_JAN.csv,86.72,86.72
4. DME,2025,2025-01-01,L3334,,Shoe lifts elevation heel /i,OR (NR),DMEPOS_JAN.csv,44.88,44.88
4. DME,2025,2025-01-01,L3340,,Shoe wedge sach,OR (NR),DMEPOS_JAN.csv,100.25,100.25
4. DME,2025,2025-01-01,L3350,,Shoe heel wedge,OR (NR),DMEPOS_JAN.csv,26.94,26.94
4. DME,2025,2025-01-01,L3360,,Shoe sole wedge outside sole,OR (NR),DMEPOS_JAN.csv,41.88,41.88
4. DME,2025,2025-01-01,L3370,,Shoe sole wedge between sole,OR (NR),DMEPOS_JAN.csv,58.29,58.29
4. DME,2025,2025-01-01,L3380,,Shoe clubfoot wedge,OR (NR),DMEPOS_JAN.csv,58.29,58.29
4. DME,2025,2025-01-01,L3390,,Shoe outflare wedge,OR (NR),DMEPOS_JAN.csv,58.29,58.29
4. DME,2025,2025-01-01,L3400,,Shoe metatarsal bar wedge ro,OR (NR),DMEPOS_JAN.csv,47.87,47.87
4. DME,2025,2025-01-01,L3410,,Shoe metatarsal bar between,OR (NR),DMEPOS_JAN.csv,109.17,109.17
4. DME,2025,2025-01-01,L3420,,Full sole/heel wedge btween,OR (NR),DMEPOS_JAN.csv,64.33,64.33
4. DME,2025,2025-01-01,L3430,,Sho heel count plast reinfor,OR (NR),DMEPOS_JAN.csv,188.45,188.45
4. DME,2025,2025-01-01,L3440,,Heel leather reinforced,OR (NR),DMEPOS_JAN.csv,89.75,89.75
4. DME,2025,2025-01-01,L3450,,Shoe heel sach cushion type,OR (NR),DMEPOS_JAN.csv,124.16,124.16
4. DME,2025,2025-01-01,L3455,,Shoe heel new leather standa,OR (NR),DMEPOS_JAN.csv,47.87,47.87
4. DME,2025,2025-01-01,L3460,,Shoe heel new rubber standar,OR (NR),DMEPOS_JAN.csv,40.35,40.35
4. DME,2025,2025-01-01,L3465,,Shoe heel thomas with wedge,OR (NR),DMEPOS_JAN.csv,68.78,68.78
4. DME,2025,2025-01-01,L3470,,Shoe heel thomas extend to b,OR (NR),DMEPOS_JAN.csv,73.27,73.27
4. DME,2025,2025-01-01,L3480,,Shoe heel pad & depress for,OR (NR),DMEPOS_JAN.csv,73.27,73.27
4. DME,2025,2025-01-01,L3500,,Ortho shoe add leather insol,OR (NR),DMEPOS_JAN.csv,34.4,34.4
4. DME,2025,2025-01-01,L3510,,Orthopedic shoe add rub insl,OR (NR),DMEPOS_JAN.csv,34.4,34.4
4. DME,2025,2025-01-01,L3520,,O shoe add felt w leath insl,OR (NR),DMEPOS_JAN.csv,37.36,37.36
4. DME,2025,2025-01-01,L3530,,Ortho shoe add half sole,OR (NR),DMEPOS_JAN.csv,37.36,37.36
4. DME,2025,2025-01-01,L3540,,Ortho shoe add full sole,OR (NR),DMEPOS_JAN.csv,59.84,59.84
4. DME,2025,2025-01-01,L3550,,O shoe add standard toe tap,OR (NR),DMEPOS_JAN.csv,10.44,10.44
4. DME,2025,2025-01-01,L3560,,O shoe add horseshoe toe tap,OR (NR),DMEPOS_JAN.csv,26.94,26.94
4. DME,2025,2025-01-01,L3570,,O shoe add instep extension,OR (NR),DMEPOS_JAN.csv,100.25,100.25
4. DME,2025,2025-01-01,L3580,,O shoe add instep velcro clo,OR (NR),DMEPOS_JAN.csv,76.28,76.28
4. DME,2025,2025-01-01,L3590,,O shoe convert to sof counte,OR (NR),DMEPOS_JAN.csv,62.81,62.81
4. DME,2025,2025-01-01,L3595,,Ortho shoe add march bar,OR (NR),DMEPOS_JAN.csv,49.34,49.34
4. DME,2025,2025-01-01,L3600,,Trans shoe calip plate exist,OR (NR),DMEPOS_JAN.csv,89.75,89.75
4. DME,2025,2025-01-01,L3610,,Trans shoe caliper plate new,OR (NR),DMEPOS_JAN.csv,118.15,118.15
4. DME,2025,2025-01-01,L3620,,Trans shoe solid stirrup exi,OR (NR),DMEPOS_JAN.csv,89.75,89.75
4. DME,2025,2025-01-01,L3630,,Trans shoe solid stirrup new,OR (NR),DMEPOS_JAN.csv,118.15,118.15
4. DME,2025,2025-01-01,L3640,,Shoe dennis browne splint bo,OR (NR),DMEPOS_JAN.csv,50.84,50.84
4. DME,2025,2025-01-01,L3650,,So 8 abd restraint pre ots,OR (NR),DMEPOS_JAN.csv,69.69,69.69
4. DME,2025,2025-01-01,L3660,,So 8 ab rstr can/web pre ots,OR (NR),DMEPOS_JAN.csv,113.31,113.31
4. DME,2025,2025-01-01,L3670,,So acro/clav can web pre ots,OR (NR),DMEPOS_JAN.csv,129.59,129.59
4. DME,2025,2025-01-01,L3671,,So cap design w/o jnts cf,OR (NR),DMEPOS_JAN.csv,964.39,964.39
4. DME,2025,2025-01-01,L3674,,So airplane w/wo joint cf,OR (NR),DMEPOS_JAN.csv,1265.07,1265.07
4. DME,2025,2025-01-01,L3675,,So vest canvas/web pre ots,OR (NR),DMEPOS_JAN.csv,187.82,187.82
4. DME,2025,2025-01-01,L3702,,Eo w/o joints cf,OR (NR),DMEPOS_JAN.csv,309.03,309.03
4. DME,2025,2025-01-01,L3710,,Eo elas w/metal jnts pre ots,OR (NR),DMEPOS_JAN.csv,136.28,136.28
4. DME,2025,2025-01-01,L3720,,Forearm/arm cuffs free motio,OR (NR),DMEPOS_JAN.csv,861.28,861.28
4. DME,2025,2025-01-01,L3730,,Forearm/arm cuffs ext/flex a,OR (NR),DMEPOS_JAN.csv,1158.76,1158.76
4. DME,2025,2025-01-01,L3740,,Cuffs adj lock w/ active con,OR (NR),DMEPOS_JAN.csv,1182.87,1182.87
4. DME,2025,2025-01-01,L3760,,Eo adj jt prefab custom fit,OR (NR),DMEPOS_JAN.csv,535.2,535.2
4. DME,2025,2025-01-01,L3761,,"Eo, adj lock joint prefab ot",OR (NR),DMEPOS_JAN.csv,535.2,535.2
4. DME,2025,2025-01-01,L3762,,Eo rigid w/o joints pre ots,OR (NR),DMEPOS_JAN.csv,115.08,115.08
4. DME,2025,2025-01-01,L3763,,Ewho rigid w/o jnts cf,OR (NR),DMEPOS_JAN.csv,791.26,791.26
4. DME,2025,2025-01-01,L3764,,Ewho w/joint(s) cf,OR (NR),DMEPOS_JAN.csv,888.43,888.43
4. DME,2025,2025-01-01,L3765,,Ewhfo rigid w/o jnts cf,OR (NR),DMEPOS_JAN.csv,1372.31,1372.31
4. DME,2025,2025-01-01,L3766,,Ewhfo w/joint(s) cf,OR (NR),DMEPOS_JAN.csv,1453.18,1453.18
4. DME,2025,2025-01-01,L3806,,Whfo w/joint(s) custom fab,OR (NR),DMEPOS_JAN.csv,486.17,486.17
4. DME,2025,2025-01-01,L3807,,Whfo w/o joints pre cst,OR (NR),DMEPOS_JAN.csv,267.62,267.62
4. DME,2025,2025-01-01,L3808,,"Whfo, rigid w/o joints",OR (NR),DMEPOS_JAN.csv,385.66,385.66
4. DME,2025,2025-01-01,L3809,,Whfo w/o joints pre ots,OR (NR),DMEPOS_JAN.csv,267.62,267.62
4. DME,2025,2025-01-01,L3900,,Hinge extension/flex wrist/f,OR (NR),DMEPOS_JAN.csv,1605.49,1605.49
4. DME,2025,2025-01-01,L3901,,Hinge ext/flex wrist finger,OR (NR),DMEPOS_JAN.csv,1984.86,1984.86
4. DME,2025,2025-01-01,L3904,,Whfo electric custom fitted,OR (NR),DMEPOS_JAN.csv,3228.39,3228.39
4. DME,2025,2025-01-01,L3905,,Who w/nontorsion jnt(s) cf,OR (NR),DMEPOS_JAN.csv,1061.39,1061.39
4. DME,2025,2025-01-01,L3906,,Who w/o joints cf,OR (NR),DMEPOS_JAN.csv,456.86,456.86
4. DME,2025,2025-01-01,L3908,,Who cock-up nonmolde pre ots,OR (NR),DMEPOS_JAN.csv,88.06,88.06
4. DME,2025,2025-01-01,L3912,,Hfo flexion glove pre ots,OR (NR),DMEPOS_JAN.csv,139.4,139.4
4. DME,2025,2025-01-01,L3913,,Hfo w/o joints cf,OR (NR),DMEPOS_JAN.csv,289.86,289.86
4. DME,2025,2025-01-01,L3915,,Who nontorsion jnts pre cst,OR (NR),DMEPOS_JAN.csv,568.9,568.9
4. DME,2025,2025-01-01,L3916,,Who nontorsion jnts pre ots,OR (NR),DMEPOS_JAN.csv,568.9,568.9
4. DME,2025,2025-01-01,L3917,,Metacarp fx orthosis pre cst,OR (NR),DMEPOS_JAN.csv,113.11,113.11
4. DME,2025,2025-01-01,L3918,,Metacarp fx orthosis pre ots,OR (NR),DMEPOS_JAN.csv,113.11,113.11
4. DME,2025,2025-01-01,L3919,,Ho w/o joints cf,OR (NR),DMEPOS_JAN.csv,289.86,289.86
4. DME,2025,2025-01-01,L3921,,Hfo w/joint(s) cf,OR (NR),DMEPOS_JAN.csv,343.78,343.78
4. DME,2025,2025-01-01,L3923,,Hfo without joints pre cst,OR (NR),DMEPOS_JAN.csv,105.4,105.4
4. DME,2025,2025-01-01,L3924,,Hfo without joints pre ots,OR (NR),DMEPOS_JAN.csv,105.4,105.4
4. DME,2025,2025-01-01,L3925,,Fo pip dip jnt/sprng pre ots,OR (NR),DMEPOS_JAN.csv,68.41,68.41
4. DME,2025,2025-01-01,L3927,,Fo pip dip no jt spr pre ots,OR (NR),DMEPOS_JAN.csv,37.42,37.42
4. DME,2025,2025-01-01,L3929,,Hfo nontorsion jnts pre cst,OR (NR),DMEPOS_JAN.csv,104.41,104.41
4. DME,2025,2025-01-01,L3930,,Hfo nontorsion jnts pre ots,OR (NR),DMEPOS_JAN.csv,104.41,104.41
4. DME,2025,2025-01-01,L3931,,Whfo nontorsion joint prefab,OR (NR),DMEPOS_JAN.csv,206.19,206.19
4. DME,2025,2025-01-01,L3933,,Fo w/o joints cf,OR (NR),DMEPOS_JAN.csv,228.32,228.32
4. DME,2025,2025-01-01,L3935,,Fo nontorsion joint cf,OR (NR),DMEPOS_JAN.csv,236.42,236.42
4. DME,2025,2025-01-01,L3956,,Add joint upper ext orthosis,OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,L3960,,Sewho airplan desig abdu pos,OR (NR),DMEPOS_JAN.csv,911.03,911.03
4. DME,2025,2025-01-01,L3961,,Sewho cap design w/o jnts cf,OR (NR),DMEPOS_JAN.csv,1798.13,1798.13
4. DME,2025,2025-01-01,L3962,,Sewho erbs palsey design abd,OR (NR),DMEPOS_JAN.csv,984.48,984.48
4. DME,2025,2025-01-01,L3967,,Sewho airplane w/o jnts cf,OR (NR),DMEPOS_JAN.csv,2123.0,2123.0
4. DME,2025,2025-01-01,L3971,,Sewho cap design w/jnt(s) cf,OR (NR),DMEPOS_JAN.csv,2015.23,2015.23
4. DME,2025,2025-01-01,L3973,,Sewho airplane w/jnt(s) cf,OR (NR),DMEPOS_JAN.csv,2123.0,2123.0
4. DME,2025,2025-01-01,L3975,,Sewhfo cap design w/o jnt cf,OR (NR),DMEPOS_JAN.csv,1798.13,1798.13
4. DME,2025,2025-01-01,L3976,,Sewhfo airplane w/o jnts cf,OR (NR),DMEPOS_JAN.csv,1798.13,1798.13
4. DME,2025,2025-01-01,L3977,,Sewhfo cap desgn w/jnt(s) cf,OR (NR),DMEPOS_JAN.csv,2015.23,2015.23
4. DME,2025,2025-01-01,L3978,,Sewhfo airplane w/jnt(s) cf,OR (NR),DMEPOS_JAN.csv,2123.0,2123.0
4. DME,2025,2025-01-01,L3980,,Up ext fx orthos humeral nos,OR (NR),DMEPOS_JAN.csv,340.81,340.81
4. DME,2025,2025-01-01,L3981,,Ue fx orth shoul cap forearm,OR (NR),DMEPOS_JAN.csv,1077.28,1077.28
4. DME,2025,2025-01-01,L3982,,Upper ext fx orthosis rad/ul,OR (NR),DMEPOS_JAN.csv,411.55,411.55
4. DME,2025,2025-01-01,L3984,,Upper ext fx orthosis wrist,OR (NR),DMEPOS_JAN.csv,396.04,396.04
4. DME,2025,2025-01-01,L3995,,Sock fracture or equal each,OR (NR),DMEPOS_JAN.csv,40.02,40.02
4. DME,2025,2025-01-01,L4000,,Repl girdle milwaukee orth,OR (NR),DMEPOS_JAN.csv,1631.89,1631.89
4. DME,2025,2025-01-01,L4002,,"Replace strap, any orthosis",OR (NR),DMEPOS_JAN.csv,0.0,0.0
4. DME,2025,2025-01-01,L4010,,Replace trilateral socket br,OR (NR),DMEPOS_JAN.csv,901.68,901.68
4. DME,2025,2025-01-01,L4020,,Replace quadlat socket brim,OR (NR),DMEPOS_JAN.csv,1079.55,1079.55
4. DME,2025,2025-01-01,L4030,,Replace socket brim cust fit,OR (NR),DMEPOS_JAN.csv,744.39,744.39
4. DME,2025,2025-01-01,L4040,,Replace molded thigh lacer,OR (NR),DMEPOS_JAN.csv,613.16,613.16
4. DME,2025,2025-01-01,L4045,,Replace non-molded thigh lac,OR (NR),DMEPOS_JAN.csv,372.8,372.8
4. DME,2025,2025-01-01,L4050,,Replace molded calf lacer,OR (NR),DMEPOS_JAN.csv,560.37,560.37
4. DME,2025,2025-01-01,L4055,,Replace non-molded calf lace,OR (NR),DMEPOS_JAN.csv,305.53,305.53
4. DME,2025,2025-01-01,L4060,,Replace high roll cuff,OR (NR),DMEPOS_JAN.csv,455.22,455.22
4. DME,2025,2025-01-01,L4070,,Replace prox & dist upright,OR (NR),DMEPOS_JAN.csv,375.29,375.29
4. DME,2025,2025-01-01,L4080,,Repl met band kafo-afo prox,OR (NR),DMEPOS_JAN.csv,134.94,134.94
4. DME,2025,2025-01-01,L4090,,Repl met band kafo-afo calf/,OR (NR),DMEPOS_JAN.csv,135.54,135.54
4. DME,2025,2025-01-01,L4100,,Repl leath cuff kafo prox th,OR (NR),DMEPOS_JAN.csv,156.68,156.68
4. DME,2025,2025-01-01,L4110,,Repl leath cuff kafo-afo cal,OR (NR),DMEPOS_JAN.csv,127.38,127.38
4. DME,2025,2025-01-01,L4130,,Replace pretibial shell,OR (NR),DMEPOS_JAN.csv,745.25,745.25
4. DME,2025,2025-01-01,L4350,,Ankle control ortho pre ots,OR (NR),DMEPOS_JAN.csv,110.89,110.89
4. DME,2025,2025-01-01,L4360,,Pneumat walking boot pre cst,OR (NR),DMEPOS_JAN.csv,415.92,415.92
4. DME,2025,2025-01-01,L4361,,Pneuma/vac walk boot pre ots,OR (NR),DMEPOS_JAN.csv,415.92,415.92
4. DME,2025,2025-01-01,L4370,,Pneum full leg splnt pre ots,OR (NR),DMEPOS_JAN.csv,283.58,283.58
4. DME,2025,2025-01-01,L4386,,Non-pneum walk boot pre cst,OR (NR),DMEPOS_JAN.csv,186.43,186.43
4. DME,2025,2025-01-01,L4387,,Non-pneum walk boot pre ots,OR (NR),DMEPOS_JAN.csv,186.43,186.43
4. DME,2025,2025-01-01,L4392,,Replace afo soft interface,OR (NR),DMEPOS_JAN.csv,27.21,27.21
4. DME,2025,2025-01-01,L4394,,Replace foot drop spint,OR (NR),DMEPOS_JAN.csv,19.82,19.82
4. DME,2025,2025-01-01,L4396,,Static or dynami afo pre cst,OR (NR),DMEPOS_JAN.csv,194.02,194.02
4. DME,2025,2025-01-01,L4397,,Static or dynami afo pre ots,OR (NR),DMEPOS_JAN.csv,194.02,194.02
4. DME,2025,2025-01-01,L4398,,Foot drop splint pre ots,OR (NR),DMEPOS_JAN.csv,89.34,89.34
4. DME,2025,2025-01-01,L4631,,"Afo, walk boot type, cus fab",OR (NR),DMEPOS_JAN.csv,1798.97,1798.97
4. DME,2025,2025-01-01,L5000,,Sho insert w arch toe filler,OR (NR),DMEPOS_JAN.csv,606.43,606.43
4. DME,2025,2025-01-01,L5010,,Mold socket ank hgt w/ toe f,OR (NR),DMEPOS_JAN.csv,1461.23,1461.23
4. DME,2025,2025-01-01,L5020,,Tibial tubercle hgt w/ toe f,OR (NR),DMEPOS_JAN.csv,2709.87,2709.87
4. DME,2025,2025-01-01,L5050,,Ank symes mold sckt sach ft,OR (NR),DMEPOS_JAN.csv,3235.4,3235.4
4. DME,2025,2025-01-01,L5060,,Symes met fr leath socket ar,OR (NR),DMEPOS_JAN.csv,4293.27,4293.27
4. DME,2025,2025-01-01,L5100,,Molded socket shin sach foot,OR (NR),DMEPOS_JAN.csv,3353.5,3353.5
4. DME,2025,2025-01-01,L5105,,Plast socket jts/thgh lacer,OR (NR),DMEPOS_JAN.csv,4732.94,4732.94
4. DME,2025,2025-01-01,L5150,,Mold sckt ext knee shin sach,OR (NR),DMEPOS_JAN.csv,4893.82,4893.82
4. DME,2025,2025-01-01,L5160,,Mold socket bent knee shin s,OR (NR),DMEPOS_JAN.csv,5970.61,5970.61
4. DME,2025,2025-01-01,L5200,,Kne sing axis fric shin sach,OR (NR),DMEPOS_JAN.csv,4889.12,4889.12
4. DME,2025,2025-01-01,L5210,,No knee/ankle joints w/ ft b,OR (NR),DMEPOS_JAN.csv,3883.31,3883.31
4. DME,2025,2025-01-01,L5220,,No knee joint with artic ali,OR (NR),DMEPOS_JAN.csv,4414.09,4414.09
4. DME,2025,2025-01-01,L5230,,Fem focal defic constant fri,OR (NR),DMEPOS_JAN.csv,5903.59,5903.59
4. DME,2025,2025-01-01,L5250,,Hip canad sing axi cons fric,OR (NR),DMEPOS_JAN.csv,7682.31,7682.31
4. DME,2025,2025-01-01,L5270,,Tilt table locking hip sing,OR (NR),DMEPOS_JAN.csv,8230.61,8230.61
4. DME,2025,2025-01-01,L5280,,Hemipelvect canad sing axis,OR (NR),DMEPOS_JAN.csv,8148.31,8148.31
4. DME,2025,2025-01-01,L5301,,Bk mold socket sach ft endo,OR (NR),DMEPOS_JAN.csv,3362.56,3362.56
4. DME,2025,2025-01-01,L5312,,"Knee disart, sach ft, endo",OR (NR),DMEPOS_JAN.csv,5278.65,5278.65
4. DME,2025,2025-01-01,L5321,,Ak open end sach,OR (NR),DMEPOS_JAN.csv,5194.61,5194.61
4. DME,2025,2025-01-01,L5331,,Hip disart canadian sach ft,OR (NR),DMEPOS_JAN.csv,7370.54,7370.54
4. DME,2025,2025-01-01,L5341,,Hemipelvectomy canadian sach,OR (NR),DMEPOS_JAN.csv,7692.81,7692.81
4. DME,2025,2025-01-01,L5400,,Postop dress & 1 cast chg bk,OR (NR),DMEPOS_JAN.csv,1605.08,1605.08
4. DME,2025,2025-01-01,L5410,,Postop dsg bk ea add cast ch,OR (NR),DMEPOS_JAN.csv,617.0,617.0
4. DME,2025,2025-01-01,L5420,,Postop dsg & 1 cast chg ak/d,OR (NR),DMEPOS_JAN.csv,1938.7,1938.7
4. DME,2025,2025-01-01,L5430,,Postop dsg ak ea add cast ch,OR (NR),DMEPOS_JAN.csv,605.14,605.14
4. DME,2025,2025-01-01,L5450,,Postop app non-wgt bear dsg,OR (NR),DMEPOS_JAN.csv,529.56,529.56
4. DME,2025,2025-01-01,L5460,,Postop app non-wgt bear dsg,OR (NR),DMEPOS_JAN.csv,701.15,701.15
4. DME,2025,2025-01-01,L5500,,Init bk ptb plaster direct,OR (NR),DMEPOS_JAN.csv,1541.5,1541.5
4. DME,2025,2025-01-01,L5505,,Init ak ischal plstr direct,OR (NR),DMEPOS_JAN.csv,2087.6,2087.6
4. DME,2025,2025-01-01,L5510,,Prep bk ptb plaster molded,OR (NR),DMEPOS_JAN.csv,1893.45,1893.45
4. DME,2025,2025-01-01,L5520,,Perp bk ptb thermopls direct,OR (NR),DMEPOS_JAN.csv,1726.01,1726.01
4. DME,2025,2025-01-01,L5530,,Prep bk ptb thermopls molded,OR (NR),DMEPOS_JAN.csv,2408.68,2408.68
4. DME,2025,2025-01-01,L5535,,Prep bk ptb open end socket,OR (NR),DMEPOS_JAN.csv,2487.96,2487.96
4. DME,2025,2025-01-01,L5540,,Prep bk ptb laminated socket,OR (NR),DMEPOS_JAN.csv,2655.59,2655.59
4. DME,2025,2025-01-01,L5560,,Prep ak ischial plast molded,OR (NR),DMEPOS_JAN.csv,2594.39,2594.39
4. DME,2025,2025-01-01,L5570,,Prep ak ischial direct form,OR (NR),DMEPOS_JAN.csv,2728.8,2728.8
4. DME,2025,2025-01-01,L5580,,Prep ak ischial thermo mold,OR (NR),DMEPOS_JAN.csv,3126.0,3126.0
4. DME,2025,2025-01-01,L5585,,Prep ak ischial open end,OR (NR),DMEPOS_JAN.csv,3464.68,3464.68
4. DME,2025,2025-01-01,L5590,,Prep ak ischial laminated,OR (NR),DMEPOS_JAN.csv,3033.16,3033.16
4. DME,2025,2025-01-01,L5595,,Hip disartic sach thermopls,OR (NR),DMEPOS_JAN.csv,5418.13,5418.13
4. DME,2025,2025-01-01,L5600,,Hip disart sach laminat mold,OR (NR),DMEPOS_JAN.csv,6829.2,6829.2
4. DME,2025,2025-01-01,L5610,,Above knee hydracadence,OR (NR),DMEPOS_JAN.csv,3188.02,3188.02
4. DME,2025,2025-01-01,L5611,,Ak 4 bar link w/fric swing,OR (NR),DMEPOS_JAN.csv,2117.56,2117.56
4. DME,2025,2025-01-01,L5613,,Ak 4 bar ling w/hydraul swig,OR (NR),DMEPOS_JAN.csv,2941.43,2941.43
4. DME,2025,2025-01-01,L5614,,4-bar link above knee w/swng,OR (NR),DMEPOS_JAN.csv,1988.29,1988.29
4. DME,2025,2025-01-01,L5615,,Ak 4 bar link hydl swg/stanc,OR (NR),DMEPOS_JAN.csv,6474.41,6474.41
4. DME,2025,2025-01-01,L5616,,Ak univ multiplex sys frict,OR (NR),DMEPOS_JAN.csv,1630.12,1630.12
4. DME,2025,2025-01-01,L5617,,Ak/bk self-aligning unit ea,OR (NR),DMEPOS_JAN.csv,659.24,659.24
4. DME,2025,2025-01-01,L5618,,Test socket symes,OR (NR),DMEPOS_JAN.csv,374.95,374.95
4. DME,2025,2025-01-01,L5620,,Test socket below knee,OR (NR),DMEPOS_JAN.csv,356.02,356.02
4. DME,2025,2025-01-01,L5622,,Test socket knee disarticula,OR (NR),DMEPOS_JAN.csv,502.13,502.13
4. DME,2025,2025-01-01,L5624,,Test socket above knee,OR (NR),DMEPOS_JAN.csv,452.07,452.07
4. DME,2025,2025-01-01,L5626,,Test socket hip disarticulat,OR (NR),DMEPOS_JAN.csv,656.33,656.33
4. DME,2025,2025-01-01,L5628,,Test socket hemipelvectomy,OR (NR),DMEPOS_JAN.csv,725.66,725.66
4. DME,2025,2025-01-01,L5629,,Below knee acrylic socket,OR (NR),DMEPOS_JAN.csv,381.43,381.43
4. DME,2025,2025-01-01,L5630,,Syme typ expandabl wall sckt,OR (NR),DMEPOS_JAN.csv,607.87,607.87
4. DME,2025,2025-01-01,L5631,,Ak/knee disartic acrylic soc,OR (NR),DMEPOS_JAN.csv,527.36,527.36
4. DME,2025,2025-01-01,L5632,,Symes type ptb brim design s,OR (NR),DMEPOS_JAN.csv,355.33,355.33
4. DME,2025,2025-01-01,L5634,,Symes type poster opening so,OR (NR),DMEPOS_JAN.csv,423.31,423.31
4. DME,2025,2025-01-01,L5636,,Symes type medial opening so,OR (NR),DMEPOS_JAN.csv,377.29,377.29
4. DME,2025,2025-01-01,L5637,,Below knee total contact,OR (NR),DMEPOS_JAN.csv,357.32,357.32
4. DME,2025,2025-01-01,L5638,,Below knee leather socket,OR (NR),DMEPOS_JAN.csv,662.14,662.14
4. DME,2025,2025-01-01,L5639,,Below knee wood socket,OR (NR),DMEPOS_JAN.csv,1516.7,1516.7
4. DME,2025,2025-01-01,L5640,,Knee disarticulat leather so,OR (NR),DMEPOS_JAN.csv,1004.49,1004.49
4. DME,2025,2025-01-01,L5642,,Above knee leather socket,OR (NR),DMEPOS_JAN.csv,991.51,991.51
4. DME,2025,2025-01-01,L5643,,Hip flex inner socket ext fr,OR (NR),DMEPOS_JAN.csv,2144.55,2144.55
4. DME,2025,2025-01-01,L5644,,Above knee wood socket,OR (NR),DMEPOS_JAN.csv,791.51,791.51
4. DME,2025,2025-01-01,L5645,,Bk flex inner socket ext fra,OR (NR),DMEPOS_JAN.csv,957.66,957.66
4. DME,2025,2025-01-01,L5646,,Below knee cushion socket,OR (NR),DMEPOS_JAN.csv,703.96,703.96
4. DME,2025,2025-01-01,L5647,,Below knee suction socket,OR (NR),DMEPOS_JAN.csv,954.75,954.75
4. DME,2025,2025-01-01,L5648,,Above knee cushion socket,OR (NR),DMEPOS_JAN.csv,790.21,790.21
4. DME,2025,2025-01-01,L5649,,Isch containmt/narrow m-l so,OR (NR),DMEPOS_JAN.csv,2415.55,2415.55
4. DME,2025,2025-01-01,L5650,,Tot contact ak/knee disart s,OR (NR),DMEPOS_JAN.csv,688.82,688.82
4. DME,2025,2025-01-01,L5651,,Ak flex inner socket ext fra,OR (NR),DMEPOS_JAN.csv,1441.39,1441.39
4. DME,2025,2025-01-01,L5652,,Suction susp ak/knee disart,OR (NR),DMEPOS_JAN.csv,523.28,523.28
4. DME,2025,2025-01-01,L5653,,Knee disart expand wall sock,OR (NR),DMEPOS_JAN.csv,858.53,858.53
4. DME,2025,2025-01-01,L5654,,Socket insert symes,OR (NR),DMEPOS_JAN.csv,465.01,465.01
4. DME,2025,2025-01-01,L5655,,Socket insert below knee,OR (NR),DMEPOS_JAN.csv,416.66,416.66
4. DME,2025,2025-01-01,L5656,,Socket insert knee articulat,OR (NR),DMEPOS_JAN.csv,593.64,593.64
4. DME,2025,2025-01-01,L5658,,Socket insert above knee,OR (NR),DMEPOS_JAN.csv,581.87,581.87
4. DME,2025,2025-01-01,L5661,,Multi-durometer symes,OR (NR),DMEPOS_JAN.csv,730.41,730.41
4. DME,2025,2025-01-01,L5665,,Multi-durometer below knee,OR (NR),DMEPOS_JAN.csv,614.55,614.55
4. DME,2025,2025-01-01,L5666,,Below knee cuff suspension,OR (NR),DMEPOS_JAN.csv,85.25,85.25
4. DME,2025,2025-01-01,L5668,,Bk molded distal cushion,OR (NR),DMEPOS_JAN.csv,134.67,134.67
