CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,MOD,SHORTDESC,WORK RVU,NON-FAC PE RVU,FACILITY PE RVU,MP RVU,PW GPCI,PE GPCI,MP GPCI,CONV FACTOR,FILE_NAME,NF RVUS,F RVUS,NF RATE,F RATE
1. PFS,2025,2025-01-01,NATIONAL,96423,,Chemo ia infuse each addl hr,0.17,1.86,1.86,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.0700000000000003,2.0700000000000003,66.957255,66.957255
1. PFS,2025,2025-01-01,NATIONAL,96425,,Chemotherapy infusion method,0.17,4.53,4.53,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.8,4.8,155.26319999999998,155.26319999999998
1. PFS,2025,2025-01-01,NATIONAL,96440,,Chmotx admn plrl cav thrcnts,2.12,19.15,1.78,0.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,21.419999999999998,4.050000000000001,692.8620299999999,131.00332500000002
1. PFS,2025,2025-01-01,NATIONAL,96446,,Chemotx admn pertl cav impl,0.37,4.1,0.14,0.08,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.55,0.59,147.17657499999999,19.084435
1. PFS,2025,2025-01-01,NATIONAL,96450,,Chemotherapy into cns,1.53,3.08,0.61,0.15,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.760000000000001,2.29,153.96934000000002,74.073485
1. PFS,2025,2025-01-01,NATIONAL,96521,,Refill/maint portable pump,0.21,3.26,3.26,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.53,3.53,114.183145,114.183145
1. PFS,2025,2025-01-01,NATIONAL,96522,,Refill/maint pump/resvr syst,0.21,3.08,3.08,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.35,3.35,108.360775,108.360775
1. PFS,2025,2025-01-01,NATIONAL,96523,,Irrig drug delivery device,0.04,0.67,0.67,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.7200000000000001,0.7200000000000001,23.28948,23.28948
1. PFS,2025,2025-01-01,NATIONAL,96542,,Chemotherapy injection,0.75,3.0,0.43,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.8,1.23,122.91669999999999,39.786195
1. PFS,2025,2025-01-01,NATIONAL,96547,,Intraop hipec px 1st 60 min,6.53,2.86,2.86,1.46,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.850000000000001,10.850000000000001,350.95952500000004,350.95952500000004
1. PFS,2025,2025-01-01,NATIONAL,96548,,Ntraop hipec px ea add 30min,3.0,1.32,1.32,0.65,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.970000000000001,4.970000000000001,160.76210500000002,160.76210500000002
1. PFS,2025,2025-01-01,NATIONAL,96567,,Pdt dstr prmlg les skn,0.0,3.94,3.94,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.9499999999999997,3.9499999999999997,127.76867499999999,127.76867499999999
1. PFS,2025,2025-01-01,NATIONAL,96570,,Photodynmc tx 30 min add-on,1.1,0.35,0.35,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.61,1.61,52.077865,52.077865
1. PFS,2025,2025-01-01,NATIONAL,96571,,Photodynamic tx addl 15 min,0.55,0.15,0.15,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.7400000000000001,0.7400000000000001,23.936410000000002,23.936410000000002
1. PFS,2025,2025-01-01,NATIONAL,96573,,Pdt dstr prmlg les phys/qhp,0.48,6.08,6.08,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,6.58,6.58,212.83997,212.83997
1. PFS,2025,2025-01-01,NATIONAL,96574,,Dbrdmt prmlg les w/pdt,1.01,7.04,7.04,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,8.09,8.09,261.683185,261.683185
1. PFS,2025,2025-01-01,NATIONAL,96900,,Actinotherapy uv light,0.0,0.74,0.74,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.75,0.75,24.259875,24.259875
1. PFS,2025,2025-01-01,NATIONAL,96902,,Mcrscp xm hair pluck/clipped,0.41,0.22,0.16,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.65,0.59,21.025225,19.084435
1. PFS,2025,2025-01-01,NATIONAL,96904,,Whole body photography,0.0,1.98,1.98,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.99,1.99,64.369535,64.369535
1. PFS,2025,2025-01-01,NATIONAL,96910,,Photchmtx tar&uvb/ptrltm&uvb,0.0,3.49,3.49,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.5100000000000002,3.5100000000000002,113.536215,113.536215
1. PFS,2025,2025-01-01,NATIONAL,96912,,Photochemotherapy puva,0.0,2.96,2.96,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.98,2.98,96.39256999999999,96.39256999999999
1. PFS,2025,2025-01-01,NATIONAL,96913,,Photochemotx sev dermatoses,0.0,4.49,4.49,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.5200000000000005,4.5200000000000005,146.20618000000002,146.20618000000002
1. PFS,2025,2025-01-01,NATIONAL,96920,,Excimer lsr psriasis<250sqcm,0.83,3.36,0.65,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.2299999999999995,1.52,136.82569499999997,49.16668
1. PFS,2025,2025-01-01,NATIONAL,96921,,Excimer lsr psriasis 250-500,0.9,3.58,0.79,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.5200000000000005,1.73,146.20618000000002,55.959444999999995
1. PFS,2025,2025-01-01,NATIONAL,96922,,Excimer lsr psriasis>500sqcm,1.15,4.46,1.59,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.6499999999999995,2.7800000000000002,182.75772499999997,89.92327
1. PFS,2025,2025-01-01,NATIONAL,96931,,Rcm celulr subcelulr img skn,0.8,4.16,4.16,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.0,5.0,161.7325,161.7325
1. PFS,2025,2025-01-01,NATIONAL,96932,,Rcm celulr subcelulr img skn,0.0,3.7,3.7,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.71,3.71,120.00551499999999,120.00551499999999
1. PFS,2025,2025-01-01,NATIONAL,96933,,Rcm celulr subcelulr img skn,0.8,0.46,0.46,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.29,1.29,41.726985,41.726985
1. PFS,2025,2025-01-01,NATIONAL,96934,,Rcm celulr subcelulr img skn,0.76,2.74,2.74,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.53,3.53,114.183145,114.183145
1. PFS,2025,2025-01-01,NATIONAL,96935,,Rcm celulr subcelulr img skn,0.0,2.28,2.28,0.0,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.28,2.28,73.75001999999999,73.75001999999999
1. PFS,2025,2025-01-01,NATIONAL,96936,,Rcm celulr subcelulr img skn,0.76,0.46,0.46,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.25,1.25,40.433125,40.433125
1. PFS,2025,2025-01-01,NATIONAL,97010,,Hot or cold packs therapy,0.06,0.13,0.13,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.2,0.2,6.4693000000000005,6.4693000000000005
1. PFS,2025,2025-01-01,NATIONAL,97012,,Mechanical traction therapy,0.25,0.18,0.18,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.44,0.44,14.23246,14.23246
1. PFS,2025,2025-01-01,NATIONAL,97014,,Electric stimulation therapy,0.18,0.19,0.19,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.38,0.38,12.29167,12.29167
1. PFS,2025,2025-01-01,NATIONAL,97016,,Vasopneumatic device therapy,0.18,0.17,0.17,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.36,0.36,11.644739999999999,11.644739999999999
1. PFS,2025,2025-01-01,NATIONAL,97018,,Paraffin bath therapy,0.06,0.12,0.12,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.19,0.19,6.145835,6.145835
1. PFS,2025,2025-01-01,NATIONAL,97022,,Whirlpool therapy,0.17,0.3,0.3,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.48,0.48,15.526319999999998,15.526319999999998
1. PFS,2025,2025-01-01,NATIONAL,97024,,Diathermy eg microwave,0.06,0.15,0.15,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.22,0.22,7.11623,7.11623
1. PFS,2025,2025-01-01,NATIONAL,97026,,Infrared therapy,0.06,0.14,0.14,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.21000000000000002,0.21000000000000002,6.792765,6.792765
1. PFS,2025,2025-01-01,NATIONAL,97028,,Ultraviolet therapy,0.08,0.16,0.16,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.25,0.25,8.086625,8.086625
1. PFS,2025,2025-01-01,NATIONAL,97032,,Appl modality 1+estim ea 15,0.25,0.18,0.18,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.44,0.44,14.23246,14.23246
1. PFS,2025,2025-01-01,NATIONAL,97033,,App mdlty 1+iontphrsis ea 15,0.26,0.31,0.31,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.5800000000000001,0.5800000000000001,18.76097,18.76097
1. PFS,2025,2025-01-01,NATIONAL,97034,,App mdlty 1+cntrst bth ea 15,0.21,0.2,0.2,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.42000000000000004,0.42000000000000004,13.58553,13.58553
1. PFS,2025,2025-01-01,NATIONAL,97035,,App mdlty 1+ultrasound ea 15,0.21,0.21,0.21,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.43,0.43,13.908994999999999,13.908994999999999
1. PFS,2025,2025-01-01,NATIONAL,97036,,App mdlty 1+hubbrd tnk ea 15,0.28,0.77,0.77,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.06,1.06,34.28729,34.28729
1. PFS,2025,2025-01-01,NATIONAL,97110,,Therapeutic exercises,0.45,0.43,0.43,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.89,0.89,28.788384999999998,28.788384999999998
1. PFS,2025,2025-01-01,NATIONAL,97112,,Neuromuscular reeducation,0.5,0.48,0.48,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.99,0.99,32.023035,32.023035
1. PFS,2025,2025-01-01,NATIONAL,97113,,Aquatic therapy/exercises,0.48,0.64,0.64,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.1300000000000001,1.1300000000000001,36.551545000000004,36.551545000000004
1. PFS,2025,2025-01-01,NATIONAL,97116,,Gait training therapy,0.45,0.43,0.43,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.89,0.89,28.788384999999998,28.788384999999998
1. PFS,2025,2025-01-01,NATIONAL,97124,,Massage therapy,0.35,0.56,0.56,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.92,0.92,29.75878,29.75878
1. PFS,2025,2025-01-01,NATIONAL,97129,,Ther ivntj 1st 15 min,0.5,0.16,0.15,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.67,0.66,21.672155,21.34869
1. PFS,2025,2025-01-01,NATIONAL,97130,,Ther ivntj ea addl 15 min,0.48,0.15,0.15,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.64,0.64,20.70176,20.70176
1. PFS,2025,2025-01-01,NATIONAL,97140,,Manual therapy 1/> regions,0.43,0.4,0.4,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.8400000000000001,0.8400000000000001,27.17106,27.17106
1. PFS,2025,2025-01-01,NATIONAL,97150,,Group therapeutic procedures,0.29,0.24,0.24,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.54,0.54,17.46711,17.46711
1. PFS,2025,2025-01-01,NATIONAL,97161,,Pt eval low complex 20 min,1.54,1.45,1.45,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.0300000000000002,3.0300000000000002,98.009895,98.009895
1. PFS,2025,2025-01-01,NATIONAL,97162,,Pt eval mod complex 30 min,1.54,1.45,1.45,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.0300000000000002,3.0300000000000002,98.009895,98.009895
1. PFS,2025,2025-01-01,NATIONAL,97163,,Pt eval high complex 45 min,1.54,1.45,1.45,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.0300000000000002,3.0300000000000002,98.009895,98.009895
1. PFS,2025,2025-01-01,NATIONAL,97164,,Pt re-eval est plan care,0.96,1.11,1.11,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.0900000000000003,2.0900000000000003,67.604185,67.604185
1. PFS,2025,2025-01-01,NATIONAL,97165,,Ot eval low complex 30 min,1.54,1.53,1.53,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.1100000000000003,3.1100000000000003,100.597615,100.597615
1. PFS,2025,2025-01-01,NATIONAL,97166,,Ot eval mod complex 45 min,1.54,1.53,1.53,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.1100000000000003,3.1100000000000003,100.597615,100.597615
1. PFS,2025,2025-01-01,NATIONAL,97167,,Ot eval high complex 60 min,1.54,1.53,1.53,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.1100000000000003,3.1100000000000003,100.597615,100.597615
1. PFS,2025,2025-01-01,NATIONAL,97168,,Ot re-eval est plan care,0.96,1.16,1.16,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.15,2.15,69.544975,69.544975
1. PFS,2025,2025-01-01,NATIONAL,97530,,Therapeutic activities,0.44,0.62,0.62,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.07,1.07,34.610755,34.610755
1. PFS,2025,2025-01-01,NATIONAL,97533,,Sensory integration,0.48,1.38,1.38,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.8699999999999999,1.8699999999999999,60.48795499999999,60.48795499999999
1. PFS,2025,2025-01-01,NATIONAL,97535,,Self care mngment training,0.45,0.53,0.53,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.99,0.99,32.023035,32.023035
1. PFS,2025,2025-01-01,NATIONAL,97537,,Community/work reintegration,0.48,0.49,0.49,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.98,0.98,31.699569999999998,31.699569999999998
1. PFS,2025,2025-01-01,NATIONAL,97542,,Wheelchair mngment training,0.48,0.46,0.46,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.95,0.95,30.729174999999998,30.729174999999998
1. PFS,2025,2025-01-01,NATIONAL,97550,,Caregiver traing 1st 30 min,1.0,0.58,0.35,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.61,1.3800000000000001,52.077865,44.63817
1. PFS,2025,2025-01-01,NATIONAL,97551,,Caregiver traing ea addl 15,0.54,0.24,0.19,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.79,0.74,25.553735,23.93641
1. PFS,2025,2025-01-01,NATIONAL,97552,,Group caregiver training,0.23,0.44,0.08,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.68,0.32,21.995620000000002,10.35088
1. PFS,2025,2025-01-01,NATIONAL,97597,,Dbrdmt opn wnd 1st 20 cm/<,0.77,2.17,0.23,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.9899999999999998,1.05,96.71603499999999,33.963825
1. PFS,2025,2025-01-01,NATIONAL,97598,,Dbrdmt opn wnd addl 20cm/<,0.5,0.79,0.17,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.34,0.7200000000000001,43.34431,23.28948
1. PFS,2025,2025-01-01,NATIONAL,97605,,Neg prs wnd ther dme<=50sqcm,0.55,0.74,0.17,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.3,0.7300000000000001,42.05045,23.612945000000003
1. PFS,2025,2025-01-01,NATIONAL,97606,,Neg prs wnd ther dme>50 sqcm,0.6,0.94,0.18,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.55,0.79,50.137075,25.553735
1. PFS,2025,2025-01-01,NATIONAL,97607,,Neg prs wnd thr ndme<=50sqcm,0.41,9.53,0.17,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,9.99,0.63,323.141535,20.378294999999998
1. PFS,2025,2025-01-01,NATIONAL,97608,,Neg prs wnd ther ndme>50sqcm,0.46,9.88,0.19,0.08,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,10.420000000000002,0.73,337.05053000000004,23.612945
1. PFS,2025,2025-01-01,NATIONAL,97610,,Low frequency non-thermal us,0.4,11.87,0.12,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,12.28,0.53,397.21502,17.143645
1. PFS,2025,2025-01-01,NATIONAL,97750,,Physical performance test,0.45,0.57,0.57,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.03,1.03,33.316895,33.316895
1. PFS,2025,2025-01-01,NATIONAL,97755,,Assistive technology assess,0.62,0.52,0.52,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.1600000000000001,1.1600000000000001,37.52194,37.52194
1. PFS,2025,2025-01-01,NATIONAL,97760,,Orthotic mgmt&traing 1st enc,0.5,0.91,0.91,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.4200000000000002,1.4200000000000002,45.932030000000005,45.932030000000005
1. PFS,2025,2025-01-01,NATIONAL,97761,,Prosthetic traing 1st enc,0.5,0.74,0.74,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.25,1.25,40.433125,40.433125
1. PFS,2025,2025-01-01,NATIONAL,97763,,Orthc/prostc mgmt sbsq enc,0.48,1.06,1.06,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.55,1.55,50.137075,50.137075
1. PFS,2025,2025-01-01,NATIONAL,97802,,Medical nutrition indiv in,0.53,0.56,0.43,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.1,0.97,35.58115,31.376105
1. PFS,2025,2025-01-01,NATIONAL,97803,,Med nutrition indiv subseq,0.45,0.5,0.36,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.96,0.8200000000000001,31.052639999999997,26.52413
1. PFS,2025,2025-01-01,NATIONAL,97804,,Medical nutrition group,0.25,0.25,0.2,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.51,0.46,16.496715,14.87939
1. PFS,2025,2025-01-01,NATIONAL,97810,,Acup 1/> wo estim 1st 15 min,0.61,0.73,0.28,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.38,0.93,44.638169999999995,30.082245
1. PFS,2025,2025-01-01,NATIONAL,97811,,Acup 1/> w/o estim ea add 15,0.46,0.3,0.22,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.79,0.7100000000000001,25.553735,22.966015000000002
1. PFS,2025,2025-01-01,NATIONAL,97813,,Acup 1/> w/estim 1st 15 min,0.74,0.81,0.34,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.59,1.12,51.430935,36.228080000000006
1. PFS,2025,2025-01-01,NATIONAL,97814,,Acup 1/> w/estim ea addl 15,0.47,0.39,0.22,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.89,0.72,28.788384999999998,23.289479999999998
1. PFS,2025,2025-01-01,NATIONAL,98000,,Synch audio-video new sf 15,0.93,0.56,0.37,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.5400000000000003,1.35,49.813610000000004,43.667775
1. PFS,2025,2025-01-01,NATIONAL,98001,,Synch audio-video new low 30,1.6,0.84,0.63,0.1,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.54,2.33,82.16011,75.367345
1. PFS,2025,2025-01-01,NATIONAL,98002,,Synch audio-video new mod 45,2.6,1.29,1.02,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.05,3.7800000000000002,131.003325,122.26977000000001
1. PFS,2025,2025-01-01,NATIONAL,98003,,Synch audio-video new hi 60,3.5,1.66,1.37,0.21,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,5.37,5.08,173.700705,164.32022
1. PFS,2025,2025-01-01,NATIONAL,98004,,Synch audio-video est sf 10,0.7,0.45,0.27,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.19,1.01,38.492335,32.669965
1. PFS,2025,2025-01-01,NATIONAL,98005,,Synch audio-video est low 20,1.3,0.71,0.51,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.0799999999999996,1.8800000000000001,67.28071999999999,60.81142
1. PFS,2025,2025-01-01,NATIONAL,98006,,Synch audio-video est mod 30,1.92,1.02,0.75,0.13,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.07,2.8,99.303755,90.57019999999999
1. PFS,2025,2025-01-01,NATIONAL,98007,,Synch audio-video est hi 40,2.6,1.31,1.02,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.07,3.7800000000000002,131.65025500000002,122.26977000000001
1. PFS,2025,2025-01-01,NATIONAL,98008,,Synch audio-only new sf 15,0.9,0.52,0.35,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.46,1.29,47.22589,41.726985
1. PFS,2025,2025-01-01,NATIONAL,98009,,Synch audio-only new low 30,1.55,0.79,0.61,0.08,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.42,2.24,78.27852999999999,72.45616000000001
1. PFS,2025,2025-01-01,NATIONAL,98010,,Synch audio-only new mod 45,2.42,1.19,0.95,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,3.77,3.5300000000000002,121.946305,114.18314500000001
1. PFS,2025,2025-01-01,NATIONAL,98011,,Synch audio-only new high 60,3.2,1.52,1.26,0.18,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.9,4.64,158.49785,150.08775999999997
1. PFS,2025,2025-01-01,NATIONAL,98012,,Synch audio-only est sf 10,0.65,0.4,0.26,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.09,0.9500000000000001,35.257685,30.729175
1. PFS,2025,2025-01-01,NATIONAL,98013,,Synch audio-only est low 20,1.2,0.64,0.47,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.9,1.73,61.458349999999996,55.959444999999995
1. PFS,2025,2025-01-01,NATIONAL,98014,,Synch audio-only est mod 30,1.75,0.91,0.69,0.12,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.7800000000000002,2.56,89.92327,82.80704
1. PFS,2025,2025-01-01,NATIONAL,98015,,Synch audio-only est high 40,2.6,1.28,1.02,0.16,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,4.04,3.7800000000000002,130.67986,122.26977000000001
1. PFS,2025,2025-01-01,NATIONAL,98016,,Brief comunicaj tech-bsd svc,0.3,0.17,0.13,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.49,0.45,15.849784999999999,14.555925
1. PFS,2025,2025-01-01,NATIONAL,98925,,Osteopath manj 1-2 regions,0.46,0.45,0.19,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.9400000000000001,0.68,30.40571,21.995620000000002
1. PFS,2025,2025-01-01,NATIONAL,98926,,Osteopath manj 3-4 regions,0.71,0.61,0.28,0.04,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.3599999999999999,1.03,43.99124,33.316895
1. PFS,2025,2025-01-01,NATIONAL,98927,,Osteopath manj 5-6 regions,0.96,0.76,0.36,0.05,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.77,1.3699999999999999,57.253305,44.314705
1. PFS,2025,2025-01-01,NATIONAL,98928,,Osteopath manj 7-8 regions,1.21,0.88,0.46,0.06,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.15,1.73,69.544975,55.959444999999995
1. PFS,2025,2025-01-01,NATIONAL,98929,,Osteopath manj 9-10 regions,1.46,1.0,0.53,0.07,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,2.53,2.06,81.83664499999999,66.63379
1. PFS,2025,2025-01-01,NATIONAL,98940,,Chiropract manj 1-2 regions,0.46,0.35,0.19,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.8200000000000001,0.66,26.52413,21.34869
1. PFS,2025,2025-01-01,NATIONAL,98941,,Chiropract manj 3-4 regions,0.71,0.47,0.29,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.19,1.01,38.492335,32.669965
1. PFS,2025,2025-01-01,NATIONAL,98942,,Chiropractic manj 5 regions,0.96,0.57,0.39,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,1.5399999999999998,1.36,49.81360999999999,43.991240000000005
1. PFS,2025,2025-01-01,NATIONAL,98943,,Chiropract manj xtrspinl 1/>,0.46,0.28,0.18,0.03,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.77,0.67,24.906805,21.672155
1. PFS,2025,2025-01-01,NATIONAL,98960,,Edu&trn pt self-mgmt nqhp 1,0.0,0.92,0.92,0.02,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.9400000000000001,0.9400000000000001,30.40571,30.40571
1. PFS,2025,2025-01-01,NATIONAL,98961,,Edu&trn pt slf-mgmt nqhp 2-4,0.0,0.44,0.44,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.45,0.45,14.555925,14.555925
1. PFS,2025,2025-01-01,NATIONAL,98962,,Edu&trn pt slf-mgmt nqhp 5-8,0.0,0.32,0.32,0.01,1.0,1.0,1.0,32.3465,rvu25a-updated-01_10_2025.zip,0.33,0.33,10.674345,10.674345
