CMS SCHEDULE,YEAR,EFF_DATE,GEOGRAPHY,HCPCS,SHORTDESC,FILE_NAME,NF RATE,F RATE
5. ASC,2025,2025-01-01,NATIONAL,A2017,"Permeaderm glove, each",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2018,"Permeaderm c, per sq cm ",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2019,Kerecis marigen shld sq cm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2020,Ac5 wound system,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2021,Neomatrix per sq cm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2022,Innovabrn/innovamatx xl sqcm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2023,"Innovamatrix pd, 1 mg",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2024,Resolve or xenopatch sq cm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2025,Miro3d per cubic cm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2026,"Restrata minimatrix, 5 mg",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2027,Matriderm per sq cm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2027,Matriderm per sq cm,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2028,Micromatrix flex per mg,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2028,Micromatrix flex per mg,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2029,Mirotract matrix sheet,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A2029,Mirotract matrix sheet,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A4100,Skin sub fda clrd as dev nos,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A4344,Cath indw foley 2 way silicn,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9156,Oral mucoadhesive per 1 ml,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9500,Tc99m sestamibi,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9501,Technetium tc-99m teboroxime,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9502,Tc99m tetrofosmin,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9503,Tc99m medronate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9504,Tc99m apcitide,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9505,Tl201 thallium,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9506,Tc-99m graphite crucible,January_2025_ASC_Addenda.xlsx,328.6,328.6
5. ASC,2025,2025-01-01,NATIONAL,A9507,In111 capromab,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9508,"I131 iodobenguate, dx",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9509,Iodine i-123 sod iodide mil,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9510,Tc99m disofenin,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9512,Tc99m pertechnetate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9513,Lutetium lu 177 dotatat ther,January_2025_ASC_Addenda.xlsx,296.25,296.25
5. ASC,2025,2025-01-01,NATIONAL,A9515,Choline c-11,January_2025_ASC_Addenda.xlsx,2062.94,2062.94
5. ASC,2025,2025-01-01,NATIONAL,A9516,Iodine i-123 sod iodide mic,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9517,"I131 iodide cap, rx",January_2025_ASC_Addenda.xlsx,23.13,23.13
5. ASC,2025,2025-01-01,NATIONAL,A9520,Tc99 tilmanocept diag 0.5mci,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9521,Tc99m exametazime,January_2025_ASC_Addenda.xlsx,5388.99,5388.99
5. ASC,2025,2025-01-01,NATIONAL,A9524,"I131 serum albumin, dx",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9526,Nitrogen n-13 ammonia,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9527,Iodine i-125 sodium iodide,January_2025_ASC_Addenda.xlsx,208.58,208.58
5. ASC,2025,2025-01-01,NATIONAL,A9528,"Iodine i-131 iodide cap, dx",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9529,"I131 iodide sol, dx",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9530,"I131 iodide sol, rx",January_2025_ASC_Addenda.xlsx,20.88,20.88
5. ASC,2025,2025-01-01,NATIONAL,A9531,I131 max 100uci,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9532,"I125 serum albumin, dx",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9536,Tc99m depreotide,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9537,Tc99m mebrofenin,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9538,Tc99m pyrophosphate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9539,Tc99m pentetate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9540,Tc99m maa,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9541,Tc99m sulfur colloid,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9542,"In111 ibritumomab, dx",January_2025_ASC_Addenda.xlsx,798.02,798.02
5. ASC,2025,2025-01-01,NATIONAL,A9543,"Y90 ibritumomab, rx",January_2025_ASC_Addenda.xlsx,56824.55,56824.55
5. ASC,2025,2025-01-01,NATIONAL,A9546,Co57/58,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9547,In111 oxyquinoline,January_2025_ASC_Addenda.xlsx,772.64,772.64
5. ASC,2025,2025-01-01,NATIONAL,A9548,In111 pentetate,January_2025_ASC_Addenda.xlsx,715.29,715.29
5. ASC,2025,2025-01-01,NATIONAL,A9550,Tc99m gluceptate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9551,Tc99m succimer,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9552,F18 fdg,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9553,Cr51 chromate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9554,"I125 iothalamate, dx",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9555,Rb82 rubidium,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9556,Ga67 gallium,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9557,Tc99m bicisate,January_2025_ASC_Addenda.xlsx,683.8,683.8
5. ASC,2025,2025-01-01,NATIONAL,A9558,Xe133 xenon 10mci,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9559,Co57 cyano,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9560,Tc99m labeled rbc,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9561,Tc99m oxidronate,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9562,Tc99m mertiatide,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9563,P32 na phosphate,January_2025_ASC_Addenda.xlsx,179.12,179.12
5. ASC,2025,2025-01-01,NATIONAL,A9566,Tc99m fanolesomab,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9567,Technetium tc-99m aerosol,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9568,Technetium tc99m arcitumomab,January_2025_ASC_Addenda.xlsx,809.51,809.51
5. ASC,2025,2025-01-01,NATIONAL,A9569,Technetium tc-99m auto wbc,January_2025_ASC_Addenda.xlsx,1040.32,1040.32
5. ASC,2025,2025-01-01,NATIONAL,A9570,Indium in-111 auto wbc,January_2025_ASC_Addenda.xlsx,1031.39,1031.39
5. ASC,2025,2025-01-01,NATIONAL,A9571,Indium in-111 auto platelet,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9572,Indium in-111 pentetreotide,January_2025_ASC_Addenda.xlsx,1914.61,1914.61
5. ASC,2025,2025-01-01,NATIONAL,A9573,"Inj, gadopiclenol, 1 ml",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9575,Inj gadoterate meglumi 0.1ml,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9576,Inj prohance multipack,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9577,Inj multihance,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9578,Inj multihance multipack,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9579,"Gad-base mr contrast nos,1ml",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9580,Sodium fluoride f-18,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9581,Gadoxetate disodium inj,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9582,Iodine i-123 iobenguane,January_2025_ASC_Addenda.xlsx,4380.79,4380.79
5. ASC,2025,2025-01-01,NATIONAL,A9583,Gadofosveset trisodium inj,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9584,Iodine i-123 ioflupane,January_2025_ASC_Addenda.xlsx,1920.51,1920.51
5. ASC,2025,2025-01-01,NATIONAL,A9585,Gadobutrol injection,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9586,Florbetapir f18,January_2025_ASC_Addenda.xlsx,3028.84,3028.84
5. ASC,2025,2025-01-01,NATIONAL,A9587,Gallium ga-68,January_2025_ASC_Addenda.xlsx,3180.0,3180.0
5. ASC,2025,2025-01-01,NATIONAL,A9588,Fluciclovine f-18,January_2025_ASC_Addenda.xlsx,5017.78,5017.78
5. ASC,2025,2025-01-01,NATIONAL,A9589,Insti hexaminolevulinate hcl,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9590,Iodine i-131 iobenguane 1mci,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9591,Fluoroestradiol f 18,January_2025_ASC_Addenda.xlsx,693.74,693.74
5. ASC,2025,2025-01-01,NATIONAL,A9592,Copper cu 64 dotatate diag,January_2025_ASC_Addenda.xlsx,959.37,959.37
5. ASC,2025,2025-01-01,NATIONAL,A9593,Gallium ga-68 psma-11 ucsf,January_2025_ASC_Addenda.xlsx,886.76,886.76
5. ASC,2025,2025-01-01,NATIONAL,A9594,"Gallium ga-68 psma-11, ucla",January_2025_ASC_Addenda.xlsx,868.23,868.23
5. ASC,2025,2025-01-01,NATIONAL,A9595,"Piflu f-18, dia 1 millicurie",January_2025_ASC_Addenda.xlsx,615.12,615.12
5. ASC,2025,2025-01-01,NATIONAL,A9596,Gallium illuccix 1 millicure,January_2025_ASC_Addenda.xlsx,1037.41,1037.41
5. ASC,2025,2025-01-01,NATIONAL,A9597,"Pet, dx, for tumor id, noc",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9598,"Pet dx for non-tumor id, noc",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9600,Sr89 strontium,January_2025_ASC_Addenda.xlsx,4146.34,4146.34
5. ASC,2025,2025-01-01,NATIONAL,A9601,Flortaucipir inj 1 millicuri,January_2025_ASC_Addenda.xlsx,3710.0,3710.0
5. ASC,2025,2025-01-01,NATIONAL,A9602,Fluorodopa f-18 diag per mci,January_2025_ASC_Addenda.xlsx,498.62,498.62
5. ASC,2025,2025-01-01,NATIONAL,A9603,"Inj, pafolacianine, 0.1 mg",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9604,Sm 153 lexidronam,January_2025_ASC_Addenda.xlsx,4314.91,4314.91
5. ASC,2025,2025-01-01,NATIONAL,A9606,Radium ra223 dichloride ther,January_2025_ASC_Addenda.xlsx,168.71,168.71
5. ASC,2025,2025-01-01,NATIONAL,A9607,Lutetium lu 177 vipivotide,January_2025_ASC_Addenda.xlsx,241.21,241.21
5. ASC,2025,2025-01-01,NATIONAL,A9608,Flotufolastat f18 diag 1 mci,January_2025_ASC_Addenda.xlsx,651.67,651.67
5. ASC,2025,2025-01-01,NATIONAL,A9609,"F18 fdg, 15 millicuries",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9610,"Xe129 xenon, diagnostic",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9615,"Inj, pegulicianine, 1 mg ",January_2025_ASC_Addenda.xlsx,37.51,37.51
5. ASC,2025,2025-01-01,NATIONAL,A9697,"Inj, magtrace per study dose",January_2025_ASC_Addenda.xlsx,1137.96,1137.96
5. ASC,2025,2025-01-01,NATIONAL,A9698,Non-rad contrast materialnoc,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9700,Echocardiography contrast,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,A9800,Gallium locametz 1 millicuri,January_2025_ASC_Addenda.xlsx,873.44,873.44
5. ASC,2025,2025-01-01,NATIONAL,C1052,"Hemostatic agent, gi, topic",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1062,Intravertebral fx aug impl,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1600,"Cath, bladed, vasc prep",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1601,"Endo, single, pulmonary",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1602,Orth/matrx/bn fill drug-elut,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1603,"Ret dev, laser, ivc filter",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1604,"Grft, trnsmurl/trnsvens byps",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1605,"Pmkr, dual, leadless",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1606,"Adapter, us to endoscope",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1713,"Anchor/screw bn/bn,tis/bn",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1714,"Cath, trans atherectomy, dir",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1715,Brachytherapy needle,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1716,"Brachytx, non-str, gold-198",January_2025_ASC_Addenda.xlsx,868.33,868.33
5. ASC,2025,2025-01-01,NATIONAL,C1717,"Brachytx, non-str,hdr ir-192",January_2025_ASC_Addenda.xlsx,342.39,342.39
5. ASC,2025,2025-01-01,NATIONAL,C1719,"Brachytx, ns, non-hdrir-192",January_2025_ASC_Addenda.xlsx,564.5,564.5
5. ASC,2025,2025-01-01,NATIONAL,C1721,"Aicd, dual chamber",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1722,"Aicd, single chamber",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1724,"Cath, trans atherec,rotation",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1725,"Cath, translumin non-laser",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1726,"Cath, bal dil, non-vascular",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1727,"Cath, bal tis dis, non-vas",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1728,"Cath, brachytx seed adm",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1729,"Cath, drainage",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1730,"Cath, ep, 19 or few elect",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1731,"Cath, ep, 20 or more elec",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1732,"Cath, ep, diag/abl, 3d/vect",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1733,"Cath, ep, othr than cool-tip",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1734,"Orth/devic/drug bn/bn,tis/bn",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1735,Cath renal denerv radiofreq,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1736,Cath renal denerv ultrasnd,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1737,Si&pelvis fusn&fixn dev,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1738,Power endo us-guid bx dev,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1739,"Tissue marker, detectable",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1747,"Endo, single, urinary tract",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1748,"Endoscope, single, ugi",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1749,"Endo, colon, retro imaging",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1750,"Cath, hemodialysis,long-term",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1751,"Cath, inf, per/cent/midline",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1752,"Cath,hemodialysis,short-term",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1753,"Cath, intravas ultrasound",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1754,"Catheter, intradiscal",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1755,"Catheter, intraspinal",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1756,"Cath, pacing, transesoph",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1757,"Cath, thrombectomy/embolect",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1758,"Catheter, ureteral",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1759,"Cath, intra echocardiography",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1760,"Closure dev, vasc",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1761,"Cath, trans intra litho/coro",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1762,"Conn tiss, human(inc fascia)",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1763,"Conn tiss, non-human",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1764,"Event recorder, cardiac",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1765,Adhesion barrier,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1766,"Intro/sheath,strble,non-peel",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1767,"Generator, neuro non-recharg",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1768,"Graft, vascular",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1769,Guide wire,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1770,"Imaging coil, mr, insertable",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1771,"Rep dev, urinary, w/sling",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1772,"Infusion pump, programmable",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1773,"Ret dev, insertable",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1776,Joint device (implantable),January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1777,"Lead, aicd, endo single coil",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1778,"Lead, neurostimulator",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1779,"Lead, pmkr, transvenous vdd",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1780,"Lens, intraocular (new tech)",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1781,Mesh (implantable),January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1782,Morcellator,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1783,"Ocular imp, aqueous drain de",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1784,"Ocular dev, intraop, det ret",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1785,"Pmkr, dual, rate-resp",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1786,"Pmkr, single, rate-resp",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1787,"Patient progr, neurostim",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1788,"Port, indwelling, imp",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1789,"Prosthesis, breast, imp",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1813,"Prosthesis, penile, inflatab",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1814,"Retinal tamp, silicone oil",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1815,"Pros, urinary sph, imp",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1816,"Receiver/transmitter, neuro",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1817,Septal defect imp sys,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1818,Integrated keratoprosthesis,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1819,Tissue localization-excision,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1820,Generator neuro rechg bat sy,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1821,Interspinous implant,January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1822,"Gen, neuro, hf, rechg bat",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1823,"Gen, neuro, trans sen/stim",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1824,"Generator, ccm, implant",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1825,"Gen, neuro, carot sinus baro",January_2025_ASC_Addenda.xlsx,0.0,0.0
5. ASC,2025,2025-01-01,NATIONAL,C1826,"Gen, neuro, clo loop, rechg",January_2025_ASC_Addenda.xlsx,0.0,0.0
